Category,DayOfWeek,PdDistrict,X,Y
ROBBERY,Sunday,INGLESIDE,-122.422289697803,37.7366533570864
ROBBERY,Sunday,NORTHERN,-122.42583948035299,37.7784863750012
ROBBERY,Sunday,BAYVIEW,-122.40647997586399,37.741057552813004
ROBBERY,Sunday,TENDERLOIN,-122.415885065795,37.7835160563924
ROBBERY,Sunday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Sunday,INGLESIDE,-122.416517427405,37.7330103867416
ROBBERY,Sunday,BAYVIEW,-122.409534393085,37.7287466344596
ROBBERY,Sunday,INGLESIDE,-122.423785024916,37.7360621454849
ROBBERY,Sunday,NORTHERN,-122.42119522182199,37.78475365773321
ROBBERY,Sunday,NORTHERN,-122.428614806954,37.77138412789329
ROBBERY,Sunday,TENDERLOIN,-122.41443315507,37.7846576329026
ROBBERY,Sunday,TENDERLOIN,-122.41459383195401,37.7851199839553
ROBBERY,Sunday,CENTRAL,-122.410774214375,37.8084350175869
ROBBERY,Sunday,TENDERLOIN,-122.41708535742399,37.7852153590471
ROBBERY,Sunday,MISSION,-122.430882581828,37.7643725577021
ROBBERY,Saturday,SOUTHERN,-122.41216093188801,37.7766597984756
ROBBERY,Saturday,SOUTHERN,-122.39826164734899,37.7867787588868
ROBBERY,Saturday,MISSION,-122.419196838603,37.7594144253287
ROBBERY,Saturday,MISSION,-122.418448186109,37.752239165267
ROBBERY,Saturday,INGLESIDE,-122.415861563088,37.734785174131495
ROBBERY,Saturday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Saturday,CENTRAL,-122.41701932069799,37.7891095538507
ROBBERY,Saturday,MISSION,-122.426955631709,37.769247063207004
ROBBERY,Saturday,TENDERLOIN,-122.414056291898,37.7827931070777
ROBBERY,Saturday,NORTHERN,-122.419480276468,37.7842697641002
ROBBERY,Saturday,TARAVAL,-122.45768278250601,37.721786730723295
ROBBERY,Saturday,TARAVAL,-122.471356309464,37.74323774123009
ROBBERY,Saturday,INGLESIDE,-122.421882552913,37.728224419202704
ROBBERY,Friday,MISSION,-122.411078396423,37.762328592655294
ROBBERY,Friday,CENTRAL,-122.40901700762,37.7994880717404
ROBBERY,Friday,RICHMOND,-122.441349800102,37.78410487339811
ROBBERY,Friday,SOUTHERN,-122.390136077091,37.7894806825431
ROBBERY,Friday,NORTHERN,-122.431268066985,37.771946506645705
ROBBERY,Friday,MISSION,-122.41704921958099,37.749105712516
ROBBERY,Friday,MISSION,-122.419515708414,37.76342923285421
ROBBERY,Friday,NORTHERN,-122.42390741064699,37.799049760721296
ROBBERY,Friday,BAYVIEW,-122.395622324596,37.7224336237004
ROBBERY,Thursday,CENTRAL,-122.414878527773,37.8035408565271
ROBBERY,Thursday,MISSION,-122.405728477989,37.75181076802279
ROBBERY,Thursday,NORTHERN,-122.426998118306,37.775835611160296
ROBBERY,Thursday,SOUTHERN,-122.41029351969699,37.7822305869807
ROBBERY,Thursday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Thursday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Thursday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Thursday,CENTRAL,-122.413174494403,37.7867190155311
ROBBERY,Thursday,BAYVIEW,-122.39354720255,37.7184894491024
ROBBERY,Thursday,TARAVAL,-122.478351023902,37.732588631605395
ROBBERY,Thursday,TARAVAL,-122.478351023902,37.732588631605395
ROBBERY,Thursday,INGLESIDE,-122.414226623934,37.736510071884496
ROBBERY,Wednesday,BAYVIEW,-122.387098994172,37.736242131447604
ROBBERY,Wednesday,INGLESIDE,-122.430832740053,37.7227847395582
ROBBERY,Wednesday,BAYVIEW,-122.398695589697,37.7547456011234
ROBBERY,Wednesday,SOUTHERN,-122.40816295386401,37.780534538504895
ROBBERY,Wednesday,RICHMOND,-122.43631219261299,37.7885361638836
ROBBERY,Wednesday,MISSION,-122.42050681467501,37.750505286923705
ROBBERY,Wednesday,BAYVIEW,-122.392060925021,37.7388774125879
ROBBERY,Wednesday,SOUTHERN,-122.40747443962401,37.779911669335
ROBBERY,Wednesday,BAYVIEW,-122.392073035014,37.731262870544896
ROBBERY,Wednesday,SOUTHERN,-122.412173208874,37.7802804750891
ROBBERY,Tuesday,SOUTHERN,-122.42117083156201,37.7736427847012
ROBBERY,Tuesday,BAYVIEW,-122.38554333028799,37.732830424800795
ROBBERY,Tuesday,TENDERLOIN,-122.41443315507,37.7846576329026
ROBBERY,Tuesday,CENTRAL,-122.416829148507,37.7881786970521
ROBBERY,Tuesday,SOUTHERN,-122.39907168496599,37.787352867216
ROBBERY,Tuesday,NORTHERN,-122.440312380077,37.8003013095819
ROBBERY,Tuesday,INGLESIDE,-122.417973796126,37.7363265720881
ROBBERY,Tuesday,INGLESIDE,-122.42446746767901,37.7360604757646
ROBBERY,Monday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Monday,NORTHERN,-122.426184340282,37.8010960359864
ROBBERY,Monday,MISSION,-122.4157812816,37.7588312134724
ROBBERY,Monday,INGLESIDE,-122.43129500293699,37.728729793862904
ROBBERY,Monday,CENTRAL,-122.411281399822,37.7898978570344
ROBBERY,Monday,BAYVIEW,-122.406910767801,37.7379666159089
ROBBERY,Monday,RICHMOND,-122.48594489869801,37.781972169679605
ROBBERY,Monday,SOUTHERN,-122.365565425353,37.8096707013239
ROBBERY,Monday,TARAVAL,-122.472711742243,37.7178681219403
ROBBERY,Monday,INGLESIDE,-122.451622869545,37.7455330433541
ROBBERY,Monday,SOUTHERN,-122.407633520742,37.7841893501425
ROBBERY,Monday,INGLESIDE,-122.410641280695,37.712205869147
ROBBERY,Monday,CENTRAL,-122.406669739958,37.797864174416496
ROBBERY,Monday,INGLESIDE,-122.422067184937,37.737362360521296
ROBBERY,Sunday,TENDERLOIN,-122.41474383539,37.7787192627661
ROBBERY,Sunday,TENDERLOIN,-122.405895369887,37.786734218498296
ROBBERY,Sunday,NORTHERN,-122.421572274158,37.7866181600769
ROBBERY,Sunday,TENDERLOIN,-122.41379841586901,37.7856297942374
ROBBERY,Sunday,INGLESIDE,-122.43394634422,37.7342598517085
ROBBERY,Sunday,CENTRAL,-122.410904846406,37.788029392285104
ROBBERY,Sunday,TENDERLOIN,-122.407854234545,37.78549220443721
ROBBERY,Saturday,NORTHERN,-122.42133268464,37.777090274344
ROBBERY,Saturday,SOUTHERN,-122.408953598286,37.78328787354911
ROBBERY,Saturday,PARK,-122.434249624241,37.769200289573796
ROBBERY,Saturday,MISSION,-122.414089000716,37.7525050785803
ROBBERY,Saturday,NORTHERN,-122.42253647830601,37.7787958771466
ROBBERY,Saturday,BAYVIEW,-122.390697630726,37.7347969947664
ROBBERY,Friday,CENTRAL,-122.409876622539,37.7871488079561
ROBBERY,Friday,BAYVIEW,-122.411964448298,37.722732307933995
ROBBERY,Friday,CENTRAL,-122.40695866060899,37.7894347629811
ROBBERY,Friday,NORTHERN,-122.432800615342,37.7795115909237
ROBBERY,Friday,BAYVIEW,-122.395513264888,37.7536178531447
ROBBERY,Friday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Friday,CENTRAL,-122.399794605667,37.7927514846386
ROBBERY,Friday,BAYVIEW,-122.398341782099,37.7510539547185
ROBBERY,Friday,TARAVAL,-122.490003460833,37.748948153819214
ROBBERY,Friday,INGLESIDE,-122.43455277287,37.7249007364814
ROBBERY,Friday,SOUTHERN,-122.41232090743601,37.780764225439796
ROBBERY,Friday,TENDERLOIN,-122.410979175673,37.784625434984
ROBBERY,Friday,CENTRAL,-122.407441894207,37.79847359760571
ROBBERY,Friday,MISSION,-122.433075152376,37.7641937790293
ROBBERY,Friday,MISSION,-122.431710082584,37.76114188133271
ROBBERY,Friday,NORTHERN,-122.43254428059099,37.7828388666355
ROBBERY,Thursday,SOUTHERN,-122.40229467884501,37.78761748839921
ROBBERY,Thursday,BAYVIEW,-122.395622324596,37.7224336237004
ROBBERY,Thursday,NORTHERN,-122.434974754914,37.802847498148296
ROBBERY,Thursday,BAYVIEW,-122.401073706993,37.7215354317028
ROBBERY,Thursday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Thursday,MISSION,-122.417955821717,37.7578801214437
ROBBERY,Thursday,NORTHERN,-122.430263450525,37.7711730992261
ROBBERY,Thursday,SOUTHERN,-122.411118243435,37.7775607137405
ROBBERY,Wednesday,INGLESIDE,-122.432054581863,37.7254869312371
ROBBERY,Wednesday,NORTHERN,-122.41988857815399,37.790735381704394
ROBBERY,Wednesday,CENTRAL,-122.410474365171,37.806495689867
ROBBERY,Wednesday,CENTRAL,-122.41188419084,37.8051370084818
ROBBERY,Wednesday,MISSION,-122.416407071861,37.7531509460228
ROBBERY,Wednesday,BAYVIEW,-122.386437671186,37.7191834462785
ROBBERY,Tuesday,NORTHERN,-122.42337462305201,37.799641332763294
ROBBERY,Tuesday,INGLESIDE,-122.415717533547,37.7127125219215
ROBBERY,Tuesday,TARAVAL,-122.463958201329,37.714242338502004
ROBBERY,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Monday,NORTHERN,-122.42246725166001,37.78268372585671
ROBBERY,Monday,BAYVIEW,-122.382705072801,37.7358858148594
ROBBERY,Monday,RICHMOND,-122.466153984842,37.776182900239604
ROBBERY,Monday,TARAVAL,-122.45956459533701,37.7246926893786
ROBBERY,Monday,RICHMOND,-122.492511051009,37.783539771150295
ROBBERY,Monday,TARAVAL,-122.489586406506,37.75831781832871
ROBBERY,Monday,SOUTHERN,-122.40787711735202,37.7803875013555
ROBBERY,Monday,MISSION,-122.419515708414,37.76342923285421
ROBBERY,Sunday,INGLESIDE,-122.406120541562,37.71298136960979
ROBBERY,Sunday,CENTRAL,-122.415642825776,37.8077624944954
ROBBERY,Sunday,SOUTHERN,-122.408953598286,37.78328787354911
ROBBERY,Sunday,MISSION,-122.418963082325,37.758420303653104
ROBBERY,Sunday,TENDERLOIN,-122.41222416474301,37.782072931180004
ROBBERY,Sunday,INGLESIDE,-122.42470207933998,37.7353699091193
ROBBERY,Sunday,CENTRAL,-122.415654629547,37.7864672409674
ROBBERY,Sunday,MISSION,-122.41998344770501,37.7682726763664
ROBBERY,Sunday,MISSION,-122.417346825121,37.751485964915204
ROBBERY,Sunday,MISSION,-122.41998344770501,37.7682726763664
ROBBERY,Sunday,MISSION,-122.41998344770501,37.7682726763664
ROBBERY,Sunday,TARAVAL,-122.50671446047701,37.7354657630044
ROBBERY,Sunday,INGLESIDE,-122.412398375843,37.7340561320083
ROBBERY,Sunday,NORTHERN,-122.41856209710501,37.78418470913029
ROBBERY,Saturday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Saturday,NORTHERN,-122.427912678125,37.7887342080858
ROBBERY,Saturday,RICHMOND,-122.477237626959,37.7794507243979
ROBBERY,Saturday,BAYVIEW,-122.393232869349,37.7277351549651
ROBBERY,Saturday,CENTRAL,-122.417368206741,37.790509415159505
ROBBERY,Saturday,NORTHERN,-122.434225174063,37.7911685255545
ROBBERY,Saturday,INGLESIDE,-122.420896598743,37.7440381549474
ROBBERY,Saturday,TENDERLOIN,-122.41790397757099,37.7851670875288
ROBBERY,Friday,SOUTHERN,-122.396844646406,37.7821181034234
ROBBERY,Friday,INGLESIDE,-122.421534514473,37.742926582761505
ROBBERY,Friday,MISSION,-122.41766064034799,37.7555043420074
ROBBERY,Friday,SOUTHERN,-122.407545855938,37.7844011794631
ROBBERY,Friday,BAYVIEW,-122.398218611298,37.7599092376715
ROBBERY,Thursday,TENDERLOIN,-122.407707096397,37.785103454566105
ROBBERY,Thursday,INGLESIDE,-122.428649660723,37.7270208612261
ROBBERY,Thursday,MISSION,-122.416725586439,37.7579542740829
ROBBERY,Thursday,SOUTHERN,-122.40583247449,37.785744654538
ROBBERY,Wednesday,CENTRAL,-122.402920103827,37.7964908626995
ROBBERY,Wednesday,NORTHERN,-122.428494487792,37.799944927622796
ROBBERY,Wednesday,TARAVAL,-122.472113105959,37.72265777546679
ROBBERY,Wednesday,TARAVAL,-122.479368526648,37.733529798744996
ROBBERY,Wednesday,SOUTHERN,-122.40871060667101,37.7809706721824
ROBBERY,Wednesday,INGLESIDE,-122.434974201728,37.728172225418795
ROBBERY,Wednesday,TARAVAL,-122.488800223843,37.7536422594771
ROBBERY,Wednesday,NORTHERN,-122.419257894821,37.775146291630996
ROBBERY,Wednesday,INGLESIDE,-122.4208910342,37.7120920675614
ROBBERY,Wednesday,INGLESIDE,-122.419131465235,37.7383268459839
ROBBERY,Wednesday,MISSION,-122.418738265772,37.7546172382083
ROBBERY,Wednesday,TENDERLOIN,-122.413069926397,37.7820204255866
ROBBERY,Tuesday,INGLESIDE,-122.41896870059999,37.732208310207895
ROBBERY,Tuesday,INGLESIDE,-122.432433050277,37.723549619737796
ROBBERY,Tuesday,NORTHERN,-122.424859889036,37.7861964472305
ROBBERY,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Tuesday,NORTHERN,-122.43254428059099,37.7828388666355
ROBBERY,Tuesday,INGLESIDE,-122.41896870059999,37.732208310207895
ROBBERY,Tuesday,CENTRAL,-122.407434989523,37.787515874162295
ROBBERY,Tuesday,INGLESIDE,-122.435977217004,37.72312883070529
ROBBERY,Tuesday,NORTHERN,-122.42864439856399,37.779987000500704
ROBBERY,Tuesday,TENDERLOIN,-122.408040474865,37.7864094033389
ROBBERY,Monday,SOUTHERN,-122.408953598286,37.78328787354911
ROBBERY,Monday,MISSION,-122.41219918290301,37.7558320631428
ROBBERY,Monday,BAYVIEW,-122.40359529352301,37.72763409928261
ROBBERY,Monday,MISSION,-122.426153349478,37.7606186794333
ROBBERY,Monday,BAYVIEW,-122.396177739066,37.763933041879895
ROBBERY,Monday,NORTHERN,-122.430332787472,37.8006878988247
ROBBERY,Monday,INGLESIDE,-122.41896870059999,37.732208310207895
ROBBERY,Monday,CENTRAL,-122.405283980519,37.796551048078896
ROBBERY,Monday,INGLESIDE,-122.42975765623,37.7170930923433
ROBBERY,Monday,NORTHERN,-122.419884939464,37.7782510832182
ROBBERY,Monday,CENTRAL,-122.409652663162,37.7964914531604
ROBBERY,Monday,SOUTHERN,-122.448307079193,37.73565063989479
ROBBERY,Monday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Sunday,MISSION,-122.41780335580401,37.768404308312
ROBBERY,Sunday,SOUTHERN,-122.40694127008301,37.780678773407104
ROBBERY,Sunday,SOUTHERN,-122.406714512782,37.7816787103548
ROBBERY,Sunday,TENDERLOIN,-122.407845374111,37.7850943210103
ROBBERY,Sunday,NORTHERN,-122.421762501799,37.7875490094886
ROBBERY,Sunday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Sunday,INGLESIDE,-122.42228665168899,37.7420041169835
ROBBERY,Sunday,NORTHERN,-122.43353308664899,37.783131565114005
ROBBERY,Saturday,SOUTHERN,-122.407693108536,37.7801630690967
ROBBERY,Saturday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Saturday,INGLESIDE,-122.41896870059999,37.732208310207895
ROBBERY,Saturday,CENTRAL,-122.400061889052,37.7936939163091
ROBBERY,Saturday,SOUTHERN,-122.410939205559,37.7792122589856
ROBBERY,Saturday,PARK,-122.435814436383,37.7819406661929
ROBBERY,Saturday,SOUTHERN,-122.405467934279,37.7819241104901
ROBBERY,Saturday,NORTHERN,-122.416293820942,37.7774936777121
ROBBERY,Saturday,PARK,-122.44440488667101,37.7741491027295
ROBBERY,Friday,NORTHERN,-122.429178876176,37.7741822529914
ROBBERY,Friday,SOUTHERN,-122.401828910744,37.7872706521601
ROBBERY,Friday,SOUTHERN,-122.40165866347601,37.7841666882161
ROBBERY,Friday,BAYVIEW,-122.400784574265,37.723616775769
ROBBERY,Friday,TENDERLOIN,-122.413869632561,37.781862188279206
ROBBERY,Friday,BAYVIEW,-122.400784574265,37.723616775769
ROBBERY,Friday,NORTHERN,-122.430436523482,37.7721069661715
ROBBERY,Friday,NORTHERN,-122.430095242111,37.778376283647106
ROBBERY,Thursday,INGLESIDE,-122.424421767504,37.736401002257
ROBBERY,Thursday,TENDERLOIN,-122.41474383539,37.7787192627661
ROBBERY,Thursday,MISSION,-122.432198022433,37.7651107322703
ROBBERY,Thursday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Thursday,INGLESIDE,-122.444742271009,37.712622934037796
ROBBERY,Thursday,NORTHERN,-122.43120128897301,37.7758330025887
ROBBERY,Thursday,MISSION,-122.414782051136,37.7541209800864
ROBBERY,Thursday,BAYVIEW,-122.387167707633,37.7318594482946
ROBBERY,Thursday,CENTRAL,-122.406460643507,37.7979466732983
ROBBERY,Wednesday,MISSION,-122.41829609443701,37.7514284856786
ROBBERY,Wednesday,SOUTHERN,-122.41029351969699,37.7822305869807
ROBBERY,Wednesday,MISSION,-122.416269089153,37.7531590161083
ROBBERY,Wednesday,SOUTHERN,-122.407163046962,37.7797376338762
ROBBERY,Wednesday,TENDERLOIN,-122.41604728066002,37.7839824654149
ROBBERY,Wednesday,NORTHERN,-122.42377164009,37.7768378928452
ROBBERY,Wednesday,NORTHERN,-122.422330464205,37.7903690688591
ROBBERY,Tuesday,BAYVIEW,-122.390670834934,37.736611643242
ROBBERY,Tuesday,MISSION,-122.418596727467,37.7538382048546
ROBBERY,Tuesday,INGLESIDE,-122.404227071159,37.712247130223
ROBBERY,Tuesday,NORTHERN,-122.427400263426,37.7820565475584
ROBBERY,Tuesday,MISSION,-122.41274069391301,37.7557444481479
ROBBERY,Tuesday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Tuesday,CENTRAL,-122.409256096494,37.788239899778
ROBBERY,Tuesday,MISSION,-122.40943561711399,37.7559977339901
ROBBERY,Tuesday,RICHMOND,-122.469628728204,37.7807680286441
ROBBERY,Tuesday,CENTRAL,-122.415937762038,37.792132248612496
ROBBERY,Tuesday,INGLESIDE,-122.40216601543699,37.7132467797366
ROBBERY,Monday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Monday,PARK,-122.453376250788,37.7687142722405
ROBBERY,Monday,CENTRAL,-122.414368110368,37.7884368260567
ROBBERY,Monday,MISSION,-122.407544906452,37.7651192951994
ROBBERY,Monday,NORTHERN,-122.431927647615,37.779098324318106
ROBBERY,Monday,TENDERLOIN,-122.41076876635,37.7832145189783
ROBBERY,Monday,CENTRAL,-122.41499671999901,37.7874530734235
ROBBERY,Sunday,TARAVAL,-122.459023622401,37.71317190247171
ROBBERY,Sunday,SOUTHERN,-122.406970988232,37.7725273607616
ROBBERY,Sunday,SOUTHERN,-122.40343408675301,37.7876430501571
ROBBERY,Sunday,INGLESIDE,-122.415159116376,37.73961914394671
ROBBERY,Sunday,NORTHERN,-122.432914603466,37.7843533426344
ROBBERY,Sunday,CENTRAL,-122.409564718282,37.79431164229821
ROBBERY,Sunday,BAYVIEW,-122.39070551602501,37.734368010663
ROBBERY,Sunday,TARAVAL,-122.48522631533501,37.7146945275264
ROBBERY,Sunday,NORTHERN,-122.419641420436,37.78543273137
ROBBERY,Sunday,INGLESIDE,-122.43318661411502,37.719680539557096
ROBBERY,Saturday,NORTHERN,-122.422407312816,37.7740841093084
ROBBERY,Saturday,SOUTHERN,-122.411071423064,37.7817511307229
ROBBERY,Saturday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Saturday,NORTHERN,-122.431765489412,37.7786311131024
ROBBERY,Saturday,MISSION,-122.41310762270099,37.7654480180311
ROBBERY,Saturday,SOUTHERN,-122.414457764634,37.7765080370233
ROBBERY,Saturday,PARK,-122.43929911669301,37.7824492640906
ROBBERY,Saturday,MISSION,-122.41022340113899,37.7543423100277
ROBBERY,Friday,CENTRAL,-122.40852597181801,37.805300210218796
ROBBERY,Friday,NORTHERN,-122.417885441042,37.785437847196796
ROBBERY,Friday,INGLESIDE,-122.425750539879,37.7393775154875
ROBBERY,Friday,NORTHERN,-122.428805083832,37.7723149684765
ROBBERY,Friday,SOUTHERN,-122.40364462044701,37.7660160114149
ROBBERY,Friday,RICHMOND,-122.48687833217699,37.7799923701086
ROBBERY,Friday,TARAVAL,-122.483985929775,37.7309911833086
ROBBERY,Friday,MISSION,-122.418448186109,37.752239165267
ROBBERY,Friday,TENDERLOIN,-122.410955248913,37.7841399509365
ROBBERY,Friday,CENTRAL,-122.402739239559,37.79237538564721
ROBBERY,Thursday,TENDERLOIN,-122.41198764359501,37.7850226622786
ROBBERY,Thursday,INGLESIDE,-122.416446124049,37.7329162539537
ROBBERY,Thursday,NORTHERN,-122.42573060453998,37.777910917955396
ROBBERY,Thursday,SOUTHERN,-122.407633520742,37.7841893501425
ROBBERY,Thursday,SOUTHERN,-122.41160976065001,37.7762209908176
ROBBERY,Thursday,NORTHERN,-122.425701357734,37.7736650049856
ROBBERY,Thursday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Thursday,CENTRAL,-122.404617439309,37.793565483721
ROBBERY,Wednesday,RICHMOND,-122.441465494551,37.788831723994704
ROBBERY,Wednesday,NORTHERN,-122.434974754914,37.802847498148296
ROBBERY,Wednesday,BAYVIEW,-122.404658361443,37.7329487043512
ROBBERY,Wednesday,TENDERLOIN,-122.415885065795,37.7835160563924
ROBBERY,Wednesday,SOUTHERN,-122.403793259489,37.7823235897616
ROBBERY,Wednesday,RICHMOND,-122.485806577454,37.7800351504009
ROBBERY,Wednesday,BAYVIEW,-122.402116556292,37.733235467655604
ROBBERY,Wednesday,MISSION,-122.42173850847601,37.7640972229024
ROBBERY,Wednesday,TARAVAL,-122.476531857663,37.7173471092577
ROBBERY,Tuesday,TARAVAL,-122.498053966204,37.741108432221104
ROBBERY,Tuesday,MISSION,-122.417970955091,37.759488455703604
ROBBERY,Tuesday,MISSION,-122.418546858015,37.7675401219176
ROBBERY,Tuesday,TARAVAL,-122.458737959025,37.724347674915
ROBBERY,Tuesday,TARAVAL,-122.496702190286,37.751474941733605
ROBBERY,Tuesday,NORTHERN,-122.42250123850799,37.7992278737045
ROBBERY,Tuesday,INGLESIDE,-122.437461502323,37.721165080774
ROBBERY,Tuesday,SOUTHERN,-122.41029351969699,37.7822305869807
ROBBERY,Monday,SOUTHERN,-122.41029351969699,37.7822305869807
ROBBERY,Monday,NORTHERN,-122.4300476394,37.77884878671671
ROBBERY,Monday,SOUTHERN,-122.396572961569,37.7889622476729
ROBBERY,Monday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Monday,BAYVIEW,-122.38186730007799,37.7305667976884
ROBBERY,Monday,BAYVIEW,-122.395891602231,37.75723746835821
ROBBERY,Monday,INGLESIDE,-122.40520290779301,37.711827414081796
ROBBERY,Monday,INGLESIDE,-122.43934907801399,37.722732746758396
ROBBERY,Monday,MISSION,-122.40913193949699,37.752796998563
ROBBERY,Monday,INGLESIDE,-122.420856716348,37.7402205692419
ROBBERY,Sunday,TARAVAL,-122.454114133533,37.7234556762458
ROBBERY,Sunday,NORTHERN,-122.417999278698,37.7856407526414
ROBBERY,Sunday,MISSION,-122.41965834371,37.7642205603745
ROBBERY,Sunday,MISSION,-122.418190260713,37.7523088381464
ROBBERY,Sunday,NORTHERN,-122.428009308464,37.7767203135354
ROBBERY,Saturday,TARAVAL,-122.476838375135,37.7311141756891
ROBBERY,Saturday,MISSION,-122.427972178224,37.7572919213555
ROBBERY,Saturday,TARAVAL,-122.485306866537,37.7575871754308
ROBBERY,Saturday,CENTRAL,-122.407114491118,37.7899019822508
ROBBERY,Saturday,SOUTHERN,-122.412629548361,37.7745645438535
ROBBERY,Saturday,SOUTHERN,-122.40901120663901,37.7811340568243
ROBBERY,Saturday,MISSION,-122.421733767771,37.763299694598395
ROBBERY,Saturday,NORTHERN,-122.430660516537,37.773523876575204
ROBBERY,Saturday,INGLESIDE,-122.425849162171,37.72783319552371
ROBBERY,Saturday,BAYVIEW,-122.39041695551701,37.7355926106176
ROBBERY,Saturday,INGLESIDE,-122.421882552913,37.728224419202704
ROBBERY,Friday,BAYVIEW,-122.38211024268699,37.7299756929957
ROBBERY,Friday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Friday,TENDERLOIN,-122.412758759499,37.7850960963726
ROBBERY,Friday,NORTHERN,-122.43082758024401,37.77397121654021
ROBBERY,Thursday,NORTHERN,-122.44201678559999,37.80002781544521
ROBBERY,Thursday,TENDERLOIN,-122.409853729941,37.7833862379382
ROBBERY,Thursday,NORTHERN,-122.41780910310699,37.78470989683871
ROBBERY,Thursday,PARK,-122.453534560634,37.76916629781029
ROBBERY,Thursday,TENDERLOIN,-122.410791677645,37.7836952269749
ROBBERY,Thursday,SOUTHERN,-122.397091759801,37.7900661929348
ROBBERY,Thursday,INGLESIDE,-122.410641280695,37.712205869147
ROBBERY,Thursday,SOUTHERN,-122.40506481307399,37.7850482514687
ROBBERY,Wednesday,MISSION,-122.420665771337,37.7521041553097
ROBBERY,Wednesday,SOUTHERN,-122.39630535624399,37.793257200308
ROBBERY,Wednesday,SOUTHERN,-122.409605982336,37.77772634147121
ROBBERY,Wednesday,SOUTHERN,-122.395503971395,37.7841173084754
ROBBERY,Wednesday,CENTRAL,-122.408568445228,37.788759421470296
ROBBERY,Wednesday,NORTHERN,-122.419183096369,37.7830998244363
ROBBERY,Wednesday,SOUTHERN,-122.414714295586,37.7762310404529
ROBBERY,Wednesday,BAYVIEW,-122.40541209173401,37.7318198889718
ROBBERY,Tuesday,RICHMOND,-122.48327603455799,37.7820439180269
ROBBERY,Tuesday,TENDERLOIN,-122.41626183684099,37.7853750846147
ROBBERY,Tuesday,MISSION,-122.41848629658199,37.763495437318895
ROBBERY,Tuesday,SOUTHERN,-122.408421116922,37.7835699386918
ROBBERY,Tuesday,TENDERLOIN,-122.414900544562,37.7827419623926
ROBBERY,Monday,TENDERLOIN,-122.412784096509,37.7848656939297
ROBBERY,Monday,NORTHERN,-122.424249150245,37.799006273448
ROBBERY,Monday,CENTRAL,-122.410882825551,37.787920937553295
ROBBERY,Monday,TARAVAL,-122.479808158442,37.7633885593255
ROBBERY,Monday,MISSION,-122.435012093789,37.761767718295395
ROBBERY,Sunday,TENDERLOIN,-122.41635198735202,37.7816031438671
ROBBERY,Sunday,TENDERLOIN,-122.415508242789,37.7816542805847
ROBBERY,Sunday,RICHMOND,-122.483128879895,37.7800398896755
ROBBERY,Sunday,SOUTHERN,-122.40340479147899,37.775420706711
ROBBERY,Sunday,SOUTHERN,-122.40409466245,37.787256092799296
ROBBERY,Sunday,BAYVIEW,-122.39041695551701,37.7355926106176
ROBBERY,Sunday,CENTRAL,-122.407085601179,37.7981513676881
ROBBERY,Sunday,INGLESIDE,-122.44972917395599,37.709863592728794
ROBBERY,Saturday,SOUTHERN,-122.4039407276,37.784300707234394
ROBBERY,Saturday,SOUTHERN,-122.40184636752899,37.7790324136022
ROBBERY,Saturday,TARAVAL,-122.48773774854601,37.7537991126261
ROBBERY,Saturday,SOUTHERN,-122.40970842372101,37.78282764988379
ROBBERY,Saturday,NORTHERN,-122.429798983981,37.778415568238
ROBBERY,Saturday,SOUTHERN,-122.407693108536,37.7801630690967
ROBBERY,Saturday,CENTRAL,-122.411378573158,37.8011254262741
ROBBERY,Saturday,NORTHERN,-122.418045452776,37.7775118895465
ROBBERY,Saturday,NORTHERN,-122.418045452776,37.7775118895465
ROBBERY,Saturday,INGLESIDE,-122.419374719759,37.746504037822
ROBBERY,Saturday,BAYVIEW,-122.39944365894199,37.73017601616471
ROBBERY,Saturday,SOUTHERN,-122.397501734179,37.7800859438702
ROBBERY,Saturday,SOUTHERN,-122.414714295586,37.7762310404529
ROBBERY,Saturday,TENDERLOIN,-122.41076876635,37.7832145189783
ROBBERY,Friday,SOUTHERN,-122.389322527918,37.783271293663
ROBBERY,Friday,NORTHERN,-122.419930111618,37.7868262081927
